ICD9_CODE,SHORT_TITLE,Count
"""V653""","""Dietary surveil/counsel""",1
"""990""","""Effects radiation NOS""",1
"""7262""","""Shoulder region dis NEC""",1
"""71849""","""Jt contracture-mult jts""",1
"""E9452""","""Adv eff skelet musc relx""",1
"""53111""","""Ac stom ulc w perf-obst""",1
"""4281""","""Left heart failure""",1
"""24220""","""Tox multnod goit no cris""",1
"""99639""","""Malfunc gu dev/graft NEC""",1
"""2771""","""Dis porphyrin metabolism""",1
"""260""","""Kwashiorkor""",1
"""1330""","""Scabies""",1
"""0074""","""Cryptosporidiosis""",1
"""4785""","""Vocal cord disease NEC""",1
"""81341""","""Colles' fracture-closed""",1
"""683""","""Acute lymphadenitis""",1
"""9592""","""Shldr/upper arm inj NOS""",1
"""82121""","""Fx femoral condyle-close""",1
"""7514""","""Intestinal fixation anom""",1
"""1573""","""Mal neo pancreatic duct""",1
"""44283""","""Splenic artery aneurysm""",1
"""1898""","""Mal neo urinary NEC""",1
"""34401""","""Quadrplg c1-c4, complete""",1
"""2781""","""Localized adiposity""",1
"""61689""","""Inflm cerv,vag,vulva NEC""",1
"""3550""","""Sciatic nerve lesion""",1
"""4131""","""Prinzmetal angina""",1
"""9747""","""Pois-uric acid metabol""",1
"""0279""","""Zoonotic bact dis NOS""",1
"""99586""","""Malignant hyperthermia""",1
"""2730""","""Polyclon hypergammaglobu""",1
"""34981""","""Cerebrospinal rhinorrhea""",1
"""6072""","""Inflam dis, penis NEC""",1
"""5970""","""Urethral abscess""",1
"""6040""","""Orchitis with abscess""",1
"""6268""","""Menstrual disorder NEC""",1
"""6931""","""Dermat d/t food ingest""",1
"""73019""","""Chr osteomyelit-mult""",1
"""2862""","""Cong factor xi disorder""",1
"""7454""","""Ventricular sept defect""",1
"""71911""","""Hemarthrosis-shlder""",1
"""3581""","""Myasthenia in oth dis""",1
"""1599""","""Mal neo GI tract ill-def""",1
"""7947""","""Abn basal metabol study""",1
"""220""","""Benign neoplasm ovary""",1
"""55200""","""Unil femoral hern w obst""",1
"""43321""","""Ocl vrtb art w infrct""",1
"""83400""","""Disl finger NOS-closed""",1
"""79099""","""Oth nspcf finding blood""",1
"""80701""","""Fracture one rib-closed""",1
"""0463""","""Prog multifoc leukoencep""",1
"""1808""","""Malig neo cervix NEC""",1
"""33812""","""Acute post-thoracot pain""",1
"""92310""","""Contusion of forearm""",1
"""36101""","""Part detach-singl defec""",1
"""29592""","""Schizophrenia NOS-chr""",1
"""V5339""","""Ftng oth cardiac device""",1
"""7202""","""Sacroiliitis NEC""",1
"""3708""","""Keratitis NEC""",1
"""9181""","""Superficial inj cornea""",1
"""37182""","""Corneal dsdr contct lens""",1
"""85185""","""Brain lac NEC-deep coma""",1
"""E8121""","""Mv collision NOS-pasngr""",1
"""86500""","""Spleen injury NOS-closed""",1
"""6149""","""Fem pelv inflam dis NOS""",1
"""7083""","""Dermatographic urticaria""",1
"""5994""","""Urethral false passage""",1
"""3315""","""Norml pressure hydroceph""",1
"""1543""","""Malignant neo anus NOS""",1
"""7481""","""Nose anomaly NEC""",1
"""7891""","""Hepatomegaly""",1
"""5081""","""Chr pul manif d/t radiat""",1
"""3158""","""Development delays NEC""",1
"""34511""","""Gen cnv epil w intr epil""",1
"""2755""","""Hungry bone syndrome""",1
"""E0039""","""Ice and snow""",1
"""5846""","""Ac kidny fail, cort necr""",1
"""72871""","""Plantar fibromatosis""",1
"""23873""","""Hi grde myelodys syn les""",1
"""V167""","""Fam hx-lymph neoplas NEC""",1
"""6962""","""Parapsoriasis""",1
"""85145""","""Cerebel contus-deep coma""",1
"""43821""","""Late ef-hemplga dom side""",1
"""4272""","""Parox tachycardia NOS""",1
"""7825""","""Cyanosis""",1
"""34481""","""Locked-in state""",1
"""0329""","""Diphtheria NOS""",1
"""2397""","""Endocrine/nerv neo NOS""",1
"""2881""","""Function dis neutrophils""",1
"""82101""","""Fx femur shaft-closed""",1
"""05471""","""Visceral herpes simplex""",1
"""56944""","""Dysplasia of anus""",1
"""34291""","""Unsp hemiplga domnt side""",1
"""1639""","""Malig neopl pleura NOS""",1
"""71531""","""Loc osteoarth NOS-shlder""",1
"""75739""","""Skin anomaly NEC""",1
"""9351""","""Foreign body esophagus""",1
"""37203""","""Mucopur conjunctivit NEC""",1
"""44032""","""Ath ext nonautlg bps gft""",1
"""6145""","""Ac pelv peritonitis-fem""",1
"""55129""","""Gang ventral hernia NEC""",1
"""60782""","""Vascular disorder, penis""",1
"""2515""","""Abnorm secretion gastrin""",1
"""59651""","""Hypertonicity of bladder""",1
"""2799""","""Immune mechanism dis NOS""",1
"""36616""","""Senile nuclear cataract""",1
"""E8843""","""Fall from wheelchair""",1
"""1309""","""Toxoplasmosis NOS""",1
"""45372""","""Ch DVT/embl up ext""",1
"""9050""","""Late effec skull/face fx""",1
"""3336""","""Genetic torsion dystonia""",1
"""73620""","""Acq finger deformity NOS""",1
"""E9209""","""Acc-cutting instrum NOS""",1
"""88100""","""Open wound of forearm""",1
"""30183""","""Borderline personality""",1
"""73399""","""Bone & cartilage dis NEC""",1
"""75689""","""Soft tissue anomaly NEC""",1
"""30423""","""Cocaine depend-remiss""",1
"""86403""","""Liver laceration, mod""",1
"""81101""","""Fx scapul, acrom proc-cl""",1
"""E8132""","""Mv-oth veh coll-motcycl""",1
"""80843""","""Pelv fx-clos/pelv disrup""",1
"""90222""","""Injury hepatic artery""",1
"""72789""","""Synov/tend/bursa dis NEC""",1
"""53370""","""Chronic peptic ulcer NOS""",1
"""7273""","""Bursitis NEC""",1
"""45376""","""Ch embl internl jug vein""",1
"""07889""","""Oth spec dis viruses""",1
"""05821""","""Human herpesvir 6 enceph""",1
"""E9438""","""Adv eff GI agent NEC""",1
"""75461""","""Congenital pes planus""",1
"""72781""","""Contracture of tendon""",1
"""7093""","""Degenerative skin disord""",1
"""2798""","""Immune mechanism dis NEC""",1
"""V1241""","""Hx benign neoplasm brain""",1
"""5993""","""Urethral caruncle""",1
"""37999""","""Ill-defined eye dis NEC""",1
"""72709""","""Synovitis NEC""",1
"""20600""","""Ac mono leu wo achv rmsn""",1
"""58289""","""Chronic nephritis NEC""",1
"""82129""","""Fx low end femur NEC-cl""",1
"""80171""","""Opn skl base fx w/o coma""",1
"""32742""","""REM sleep behavior dis""",1
"""2726""","""Lipodystrophy""",1
"""1481""","""Mal neo pyriform sinus""",1
"""2448""","""Acquired hypothyroid NEC""",1
"""5600""","""Intussusception""",1
"""74722""","""Aortic atresia/stenosis""",1
"""00847""","""Int inf oth grm neg bctr""",1
"""4748""","""Chr T & A dis NEC""",1
"""34403""","""Quadrplg c5-c7, complete""",1
"""34281""","""Ot sp hmiplga domnt side""",1
"""37000""","""Corneal ulcer NOS""",1
"""75310""","""Cystic kidney diseas NOS""",1
"""3301""","""Cerebral lipidoses""",1
"""5298""","""Tongue disorder NEC""",1
"""75322""","""Cong obst ureteroves jnc""",1
"""7888""","""Extravasation of urine""",1
"""44409""","""Ot art emb/thrm abd aort""",1
"""19882""","""Second malig neo genital""",1
"""5304""","""Perforation of esophagus""",1
"""85220""","""Traumatic subdural hem""",1
"""7103""","""Dermatomyositis""",1
"""53300""","""Ac peptic ulcer w hemorr""",1
"""20301""","""Mult myelm w remission""",1
"""7020""","""Actinic keratosis""",1
"""71901""","""Joint effusion-shlder""",1
"""72884""","""Diastasis of muscle""",1
"""7949""","""Abn function study NEC""",1
"""E9303""","""Adv eff erythromycin""",1
"""3340""","""Friedreich's ataxia""",1
"""2362""","""Unc behav neo ovary""",1
"""4472""","""Rupture of artery""",1
"""20969""","""Bengn carcinoid oth site""",1
"""3698""","""Visual loss, one eye NOS""",1
"""V8538""","""BMI 38.0-38.9,adult""",1
"""3480""","""Cerebral cysts""",1
"""33822""","""Chron post-thoracot pain""",1
"""1610""","""Malignant neo glottis""",1
"""8630""","""Stomach injury-closed""",1
"""5187""","""Transfsn rel ac lung inj""",1
"""E9347""","""Adv eff blood products""",1
"""1400""","""Mal neo upper vermilion""",1
"""68609""","""Pyoderma NEC""",1
"""7248""","""Other back symptoms""",1
"""30420""","""Cocaine depend-unspec""",1
"""3526""","""Mult cranial nerve palsy""",1
"""47832""","""Vocal paral unilat total""",1
"""6209""","""Noninfl dis ova/adnx NOS""",1
"""86405""","""Liver lacerat unspcf cls""",1
"""52310""","""Chronc gingititis,plaque""",1
"""E9208""","""Acc-cutting instrum NEC""",1
"""41090""","""AMI NOS, unspecified""",1
"""71516""","""Loc prim osteoart-l/leg""",1
"""73020""","""Osteomyelitis NOS-unspec""",1
"""20070""","""Large cell lymph xtrndl""",1
"""7590""","""Anomalies of spleen""",1
"""2330""","""Ca in situ breast""",1
"""4479""","""Arterial disease NOS""",1
"""9724""","""Pois-coronary vasodilat""",1
"""7864""","""Abnormal sputum""",1
"""80320""","""Cl skl fx NEC/mening hem""",1
"""E882""","""Fall from building""",1
"""37739""","""Optic neuritis NEC""",1
"""8028""","""Fx facial bone NEC-close""",1
"""87340""","""Open wound of face NOS""",1
"""86122""","""Lung laceration-closed""",1
"""8738""","""Open wound of head NEC""",1
"""83402""","""Disl interphaln hand-cl""",1
"""9588""","""Early complic trauma NEC""",1
"""59000""","""Chr pyelonephritis NOS""",1
"""20290""","""Unsp lym unsp xtrndl org""",1
"""7282""","""Musc disuse atrophy NEC""",1
"""88003""","""Open wound of upper arm""",1
"""82120""","""Fx low end femur NOS-cl""",1
"""81305""","""Fx radius head-closed""",1
"""34430""","""Monplga lwr lmb unsp sde""",1
"""29540""","""Schizophreniform dis NOS""",1
"""56031""","""Gallstone ileus""",1
"""7510""","""Meckel's diverticulum""",1
"""7226""","""Disc degeneration NOS""",1
"""5193""","""Mediastinum disease NEC""",1
"""7801""","""Hallucinations""",1
"""1228""","""Echinococcosis NOS liver""",1
"""28240""","""Thalassemia, unspecified""",1
"""V1091""","""Hx malig neuroendo tumor""",1
"""5929""","""Urinary calculus NOS""",1
"""53511""","""Atrph gastritis w hmrhg""",1
"""03285""","""Cutaneous diphtheria""",1
"""78639""","""Hemoptysis NEC""",1
"""5735""","""Hepatopulmonary syndrome""",1
"""78704""","""Bilious emesis""",1
"""V2651""","""Tubal ligation status""",1
"""E8136""","""Mv-oth veh coll-ped cycl""",1
"""72679""","""Ankle enthesopathy NEC""",1
"""1251""","""Malayan filariasis""",1
"""46619""","""Acu brnchlts d/t oth org""",1
"""6162""","""Bartholin's gland cyst""",1
"""3449""","""Paralysis NOS""",1
"""V5844""","""Aftercare organ transplt""",1
"""05379""","""H zoster complicated NEC""",1
"""42292""","""Septic myocarditis""",1
"""71905""","""Joint effusion-pelvis""",1
"""20240""","""Lk rtctl unsp xtrndl org""",1
"""3709""","""Keratitis NOS""",1
"""2513""","""Postsurg hypoinsulinemia""",1
"""30751""","""Bulimia nervosa""",1
"""28862""","""Leukemoid reaction""",1
"""7142""","""Syst rheum arthritis NEC""",1
"""99590""","""SIRS, NOS""",1
"""04103""","""Streptococcus group c""",1
"""5560""","""Ulcerative enterocolitis""",1
"""30562""","""Cocaine abuse-episodic""",1
"""4149""","""Chr ischemic hrt dis NOS""",1
"""6164""","""Abscess of vulva NEC""",1
"""462""","""Acute pharyngitis""",1
"""63401""","""Spon abor w pelv inf-inc""",1
"""63411""","""Spon abort w hemorr-inc""",1
"""632""","""Missed abortion""",1
"""0540""","""Eczema herpeticum""",1
"""71909""","""Joint effusion-mult jts""",1
"""E9278""","""Overexert reptv mvmt NEC""",1
"""E0010""","""Walking,marching,hiking""",1
"""99689""","""Comp oth organ transplnt""",1
"""8242""","""Fx lateral malleolus-cl""",1
"""2842""","""Myelophthisis""",1
"""29633""","""Recur depr psych-severe""",1
"""6182""","""Uterovag prolaps-incompl""",1
"""86345""","""Rectum injury-closed""",1
"""8248""","""Fx ankle NOS-closed""",1
"""5690""","""Anal & rectal polyp""",1
"""92410""","""Contusion of lower leg""",1
"""44621""","""Goodpasture's syndrome""",1
"""7131""","""Arthrop w noninf GI dis""",1
"""34210""","""Spstc hmiplga unspf side""",1
"""34541""","""Psymotr epil w intr epil""",1
"""20000""","""Retclsrc unsp xtrndl org""",1
"""43840""","""Lte ef-mplga low lmb NOS""",1
"""20800""","""Ac leu un cl wo ach rmsn""",1
"""99933""","""Lcl inf dt cen ven cth""",1
"""05412""","""Herpetic ulcer of vulva""",1
"""2931""","""Subacute delirium""",1
"""2354""","""Unc behav neo peritoneum""",1
"""99732""","""Postproc aspiration pneu""",1
"""1840""","""Malign neopl vagina""",1
"""71430""","""Juv rheum arthritis NOS""",1
"""78799""","""Digestve syst symptm NEC""",1
"""1505""","""Mal neo lower 3rd esoph""",1
"""V8532""","""BMI 32.0-32.9,adult""",1
"""V536""","""Fitting urinary devices""",1
"""78093""","""Memory loss""",1
"""6181""","""Uterine prolapse""",1
"""0338""","""Whooping cough NEC""",1
"""4843""","""Pneumonia in whoop cough""",1
"""99593""","""SIRS-noninf w/o ac or ds""",1
"""3094""","""Adj dis-emotion/conduct""",1
"""8840""","""Open wound arm mult/NOS""",1
"""75317""","""Medullary sponge kidney""",1
"""E9306""","""Adv eff antmycob antbiot""",1
"""42511""","""Hyprtrophc obst cardiomy""",1
"""3434""","""Infantile hemiplegia""",1
"""38015""","""Chr mycot otitis externa""",1
"""9162""","""Blister hip & leg""",1
"""36189""","""Retinal detachment NEC""",1
"""82139""","""Fx low end femur NEC-opn""",1
"""75981""","""Prader-willi syndrome""",1
"""V1090""","""Hx malig neoplasm NOS""",1
"""2373""","""Unc behav neo paragang""",1
"""1471""","""Mal neo post nasopharynx""",1
"""1537""","""Mal neo splenic flexure""",1
"""4262""","""Left bb hemiblock""",1
"""9068""","""Late effect of burns NEC""",1
"""E8748""","""Instrmnt fail-proced NEC""",1
"""9800""","""Toxic eff ethyl alcohol""",1
"""E8542""","""Acc poisn-psychstimulant""",1
"""96972""","""Poisoning by amphetamine""",1
"""86812""","""Biliary tract injury-opn""",1
"""90242""","""Injury renal vein""",1
"""86400""","""Liver injury NOS-closed""",1
"""86350""","""Colon injury NOS-open""",1
"""E9650""","""Assault-handgun""",1
"""86814""","""Retroperitoneum inj-open""",1
"""86330""","""Small intest inj NOS-opn""",1
"""86351""","""Ascending colon inj-open""",1
"""81311""","""Fx olecran proc ulna-opn""",1
"""86331""","""Duodenum injury-open""",1
"""90254""","""Injury iliac vein""",1
"""8672""","""Ureter injury-closed""",1
"""2530""","""Acromegaly and gigantism""",1
"""5851""","""Chro kidney dis stage I""",1
"""1984""","""Sec malig neo nerve NEC""",1
"""64681""","""Preg compl NEC-delivered""",1
"""64831""","""Drug dependence-deliver""",1
"""64761""","""Oth viral dis-delivered""",1
"""64841""","""Mental disorder-deliver""",1
"""V0262""","""Hepatitis C carrier""",1
"""78340""","""Lack norm physio dev NOS""",1
"""71233""","""Chondrocalc NOS-forearm""",1
"""40591""","""Renovasc hypertension""",1
"""0796""","""Resprtry syncytial virus""",1
"""V620""","""Unemployment""",1
"""73009""","""Ac osteomyelitis-mult""",1
"""9063""","""Late effect of contusion""",1
"""E9803""","""Undeterm pois-psychotrop""",1
"""96509""","""Poisoning-opiates NEC""",1
"""9597""","""Lower leg injury NOS""",1
"""4738""","""Chronic sinusitis NEC""",1
"""99678""","""Comp-oth int ortho devic""",1
"""5931""","""Hypertrophy of kidney""",1
"""38600""","""Meniere's disease NOS""",1
"""80705""","""Fracture five ribs-close""",1
"""7176""","""Loose body in knee""",1
"""1715""","""Mal neo soft tis abdomen""",1
"""20022""","""Burkitt's tumor thorax""",1
"""36100""","""Detachmnt w defect NOS""",1
"""81383""","""Fx radius w ulna NOS-cl""",1
"""E9299""","""Late eff accident NOS""",1
"""78094""","""Early satiety""",1
"""V537""","""Fit orthopedic devices""",1
"""4549""","""Asympt varicose veins""",1
"""2116""","""Benign neoplasm pancreas""",1
"""71695""","""Arthropathy NOS-pelvis""",1
"""29520""","""Catatonia-unspec""",1
"""30759""","""Eating disorder NEC""",1
"""1911""","""Malig neo frontal lobe""",1
"""5721""","""Portal pyemia""",1
"""7222""","""Disc displacement NOS""",1
"""20018""","""Lymphosarcoma mult""",1
"""61610""","""Vaginitis NOS""",1
"""20042""","""Mantle cell lymph thorax""",1
"""7249""","""Back disorder NOS""",1
"""80620""","""T1-t6 fx-cl/cord inj NOS""",1
"""20021""","""Burkitt's tumor head""",1
"""V170""","""Fam hx-psychiatric cond""",1
"""53241""","""Chr duoden ulc hem-obstr""",1
"""79022""","""Impaired oral glucse tol""",1
"""83100""","""Disloc shoulder NOS-clos""",1
"""71589""","""Osteoarthrosis-mult site""",1
"""71580""","""Osteoarthrosis-mult site""",1
"""9580""","""Air embolism""",1
"""7224""","""Cervical disc degen""",1
"""30300""","""Ac alcohol intox-unspec""",1
"""5409""","""Acute appendicitis NOS""",1
"""1618""","""Malignant neo larynx NEC""",1
"""1918""","""Malig neo brain NEC""",1
"""7235""","""Torticollis NOS""",1
"""53340""","""Chr peptic ulcer w hem""",1
"""7962""","""Elev bl pres w/o hypertn""",1
"""1410""","""Mal neo tongue base""",1
"""7366""","""Acq knee deformity NEC""",1
"""78831""","""Urge incontinence""",1
"""34700""","""Narcolepsy w/o cataplexy""",1
"""27802""","""Overweight""",1
"""71594""","""Osteoarthros NOS-hand""",1
"""78841""","""Urinary frequency""",1
"""0318""","""Mycobacterial dis NEC""",1
"""4941""","""Bronchiectasis w ac exac""",1
"""V1029""","""Hx-intrathoracic mal NEC""",1
"""59382""","""Ureteral fistula""",1
"""7385""","""Other acq back deformity""",1
"""2863""","""Cong def clot factor NEC""",1
"""9010""","""Injury thoracic aorta""",1
"""82133""","""Supracondyl fx femur-opn""",1
"""80842""","""Fracture ischium-closed""",1
"""9031""","""Injury brachial vessels""",1
"""82310""","""Fx upper end tibia-open""",1
"""316""","""Psychic factor w oth dis""",1
"""7313""","""Major osseous defects""",1
"""28310""","""Nonauto hem anemia NOS""",1
"""78469""","""Symbolic dysfunction NEC""",1
"""56882""","""Peritoneal effusion""",1
